Frequency (Hz)	Level (dB)
3060.058594	-60.034847
3060.302734	-61.739296
3060.546875	-61.471889
3060.791016	-61.114788
3061.035156	-61.794407
3061.279297	-61.318592
3061.523438	-58.653431
3061.767578	-60.130802
3062.011719	-60.754044
3062.255859	-60.360363
3062.500000	-61.102871
3062.744141	-60.956142
3062.988281	-60.325062
3063.232422	-61.339130
3063.476563	-58.466888
3063.720703	-58.226063
3063.964844	-60.585285
3064.208984	-59.539654
3064.453125	-61.583748
3064.697266	-61.502224
3064.941406	-60.987267
3065.185547	-62.804161
3065.429688	-60.172134
3065.673828	-58.412823
3065.917969	-61.158707
3066.162109	-59.619183
3066.406250	-60.788162
3066.650391	-61.067928
3066.894531	-59.947384
3067.138672	-61.558537
3067.382813	-61.458080
3067.626953	-57.268261
3067.871094	-59.214714
3068.115234	-59.681355
3068.359375	-59.828724
3068.603516	-60.903172
3068.847656	-61.190548
3069.091797	-61.935795
3069.335938	-62.029327
3069.580078	-59.031052
3069.824219	-59.433983
3070.068359	-60.785492
3070.312500	-59.241196
3070.556641	-60.626186
3070.800781	-60.183933
3071.044922	-60.531219
3071.289063	-61.713993
3071.533203	-58.600273
3071.777344	-57.570217
3072.021484	-60.833977
3072.265625	-58.614429
3072.509766	-60.277050
3072.753906	-60.361916
3072.998047	-60.160835
3073.242188	-61.759785
3073.486328	-60.191532
3073.730469	-57.954945
3073.974609	-60.195114
3074.218750	-58.631058
3074.462891	-58.918812
3074.707031	-60.214005
3074.951172	-60.134800
3075.195313	-61.481850
3075.439453	-62.025784
3075.683594	-57.314499
3075.927734	-58.594379
3076.171875	-59.976639
3076.416016	-58.274296
3076.660156	-59.747452
3076.904297	-60.310009
3077.148438	-61.251080
3077.392578	-62.360874
3077.636719	-59.425098
3077.880859	-59.032288
3078.125000	-60.672958
3078.369141	-57.776501
3078.613281	-59.977798
3078.857422	-60.191315
3079.101563	-61.173561
3079.345703	-61.394836
3079.589844	-59.094135
3079.833984	-57.153790
3080.078125	-60.626522
3080.322266	-58.070988
3080.566406	-58.326786
3080.810547	-59.665855
3081.054688	-60.836643
3081.298828	-61.997238
3081.542969	-61.106838
3081.787109	-58.513496
3082.031250	-60.069271
3082.275391	-58.896839
3082.519531	-57.301601
3082.763672	-59.386833
3083.007813	-60.481895
3083.251953	-61.887707
3083.496094	-62.298027
3083.740234	-57.864803
3083.984375	-57.995739
3084.228516	-60.178307
3084.472656	-57.249435
3084.716797	-59.184162
3084.960938	-60.111904
3085.205078	-60.503353
3085.449219	-61.806507
3085.693359	-59.866848
3085.937500	-59.356144
3086.181641	-61.009312
3086.425781	-57.865189
3086.669922	-59.147739
3086.914063	-60.473694
3087.158203	-61.055084
3087.402344	-62.434620
3087.646484	-61.523609
3087.890625	-58.132664
3088.134766	-60.689541
3088.378906	-58.701969
3088.623047	-57.498375
3088.867188	-59.823196
3089.111328	-61.030479
3089.355469	-61.709900
3089.599609	-61.404999
3089.843750	-60.134220
3090.087891	-60.844604
3090.332031	-60.276653
3090.576172	-57.960491
3090.820313	-60.102371
3091.064453	-60.688110
3091.308594	-61.703548
3091.552734	-62.890545
3091.796875	-59.594059
3092.041016	-58.615456
3092.285156	-61.149475
3092.529297	-57.704018
3092.773438	-58.790279
3093.017578	-60.010834
3093.261719	-60.720127
3093.505859	-61.326614
3093.750000	-60.668655
3093.994141	-60.001396
3094.238281	-62.301006
3094.482422	-59.160988
3094.726563	-59.165432
3094.970703	-60.460640
3095.214844	-61.378754
3095.458984	-61.720131
3095.703125	-61.990635
3095.947266	-58.901047
3096.191406	-60.565121
3096.435547	-60.098030
3096.679688	-57.751842
3096.923828	-59.146225
3097.167969	-60.533016
3097.412109	-61.363243
3097.656250	-61.495403
3097.900391	-60.624046
3098.144531	-61.112667
3098.388672	-62.004478
3098.632813	-59.055927
3098.876953	-59.947708
3099.121094	-59.779037
3099.365234	-61.214485
3099.609375	-62.694771
3099.853516	-60.310665
3100.097656	-58.191189
3100.341797	-61.574886
3100.585938	-59.209991
3100.830078	-58.903194
3101.074219	-58.564762
3101.318359	-60.591076
3101.562500	-61.580074
3101.806641	-60.700611
3102.050781	-58.598961
3102.294922	-61.311398
3102.539063	-60.194695
3102.783203	-58.948551
3103.027344	-58.207214
3103.271484	-59.913246
3103.515625	-62.310875
3103.759766	-62.557484
3104.003906	-57.963226
3104.248047	-58.765743
3104.492188	-61.502590
3104.736328	-59.160873
3104.980469	-58.324482
3105.224609	-58.943394
3105.468750	-61.349018
3105.712891	-60.957924
3105.957031	-58.902779
3106.201172	-58.612747
3106.445313	-62.052055
3106.689453	-59.672245
3106.933594	-58.766327
3107.177734	-57.771114
3107.421875	-61.482944
3107.666016	-63.307556
3107.910156	-61.213093
3108.154297	-56.987667
3108.398438	-59.762222
3108.642578	-59.536575
3108.886719	-58.514168
3109.130859	-57.328045
3109.375000	-60.302715
3109.619141	-62.030701
3109.863281	-61.181820
3110.107422	-57.789848
3110.351563	-59.719090
3110.595703	-61.139412
3110.839844	-59.021675
3111.083984	-57.381485
3111.328125	-58.130413
3111.572266	-61.199516
3111.816406	-62.058849
3112.060547	-58.012997
3112.304688	-57.585751
3112.548828	-62.290482
3112.792969	-60.091759
3113.037109	-58.720451
3113.281250	-58.179741
3113.525391	-60.600403
3113.769531	-61.576641
3114.013672	-59.984497
3114.257813	-58.062038
3114.501953	-61.683125
3114.746094	-59.789600
3114.990234	-58.934391
3115.234375	-57.904068
3115.478516	-60.473732
3115.722656	-61.806438
3115.966797	-61.937370
3116.210938	-57.708359
3116.455078	-60.187401
3116.699219	-61.053318
3116.943359	-59.055347
3117.187500	-57.606335
3117.431641	-59.216373
3117.675781	-61.290787
3117.919922	-61.997482
3118.164063	-58.846844
3118.408203	-59.121674
3118.652344	-61.010838
3118.896484	-58.465134
3119.140625	-58.597603
3119.384766	-58.610004
3119.628906	-61.406479
3119.873047	-62.310219
3120.117188	-60.169125
3120.361328	-58.185020
3120.605469	-62.277508
3120.849609	-60.010426
3121.093750	-59.015240
3121.337891	-58.590164
3121.582031	-60.014088
3121.826172	-61.236027
3122.070313	-61.179855
3122.314453	-58.733700
3122.558594	-61.287441
3122.802734	-60.011139
3123.046875	-58.052509
3123.291016	-59.184856
3123.535156	-60.275795
3123.779297	-61.353962
3124.023438	-62.600452
3124.267578	-59.891254
3124.511719	-60.733524
3124.755859	-62.497471
3125.000000	-59.777061
3125.244141	-58.865711
3125.488281	-59.321396
3125.732422	-60.395031
3125.976563	-61.320313
3126.220703	-60.125919
3126.464844	-59.682499
3126.708984	-62.242100
3126.953125	-58.642910
3127.197266	-58.816479
3127.441406	-59.651413
3127.685547	-61.008316
3127.929688	-61.015091
3128.173828	-61.297436
3128.417969	-59.389557
3128.662109	-62.246307
3128.906250	-61.575256
3129.150391	-60.349556
3129.394531	-59.216835
3129.638672	-60.441616
3129.882813	-61.581200
3130.126953	-61.692070
3130.371094	-59.598312
3130.615234	-60.841671
3130.859375	-60.717697
3131.103516	-57.887501
3131.347656	-59.682949
3131.591797	-60.806919
3131.835938	-61.902115
3132.080078	-61.723026
3132.324219	-60.841969
3132.568359	-59.772083
3132.812500	-63.052700
3133.056641	-62.092197
3133.300781	-60.467686
3133.544922	-59.236633
3133.789063	-60.726616
3134.033203	-61.066975
3134.277344	-60.528290
3134.521484	-59.478474
3134.765625	-62.422195
3135.009766	-60.052380
3135.253906	-58.620449
3135.498047	-59.452023
3135.742188	-60.848515
3135.986328	-60.960732
3136.230469	-61.223995
3136.474609	-59.420238
3136.718750	-60.839302
3136.962891	-62.630310
3137.207031	-62.050133
3137.451172	-59.052834
3137.695313	-59.763657
3137.939453	-61.445061
3138.183594	-61.553089
3138.427734	-59.911564
3138.671875	-60.248985
3138.916016	-62.018196
3139.160156	-59.084248
3139.404297	-59.066887
3139.648438	-59.662468
3139.892578	-61.812172
3140.136719	-61.548092
3140.380859	-60.674229
3140.625000	-58.758205
3140.869141	-62.712265
3141.113281	-62.347569
3141.357422	-60.308132
3141.601563	-58.655952
3141.845703	-61.148849
3142.089844	-61.809319
3142.333984	-61.516781
3142.578125	-59.107334
3142.822266	-61.573742
3143.066406	-61.824070
3143.310547	-59.163200
3143.554688	-59.050926
3143.798828	-61.077168
3144.042969	-62.279659
3144.287109	-61.845230
3144.531250	-59.459164
3144.775391	-60.170029
3145.019531	-63.417439
3145.263672	-62.223324
3145.507813	-59.655830
3145.751953	-59.883076
3145.996094	-62.854801
3146.240234	-61.747341
3146.484375	-60.398266
3146.728516	-59.207947
3146.972656	-61.254982
3147.216797	-59.787987
3147.460938	-58.983994
3147.705078	-59.405846
3147.949219	-62.236092
3148.193359	-61.908527
3148.437500	-61.123554
3148.681641	-58.691063
3148.925781	-61.701649
3149.169922	-61.403942
3149.414063	-59.659740
3149.658203	-58.690979
3149.902344	-60.855030
3150.146484	-61.988274
3150.390625	-61.068203
3150.634766	-59.787174
3150.878906	-61.126637
3151.123047	-62.054012
3151.367188	-58.396839
3151.611328	-59.010803
3151.855469	-60.259911
3152.099609	-61.754005
3152.343750	-61.654816
3152.587891	-60.663208
3152.832031	-60.558163
3153.076172	-63.257343
3153.320313	-60.602859
3153.564453	-59.915867
3153.808594	-60.018631
3154.052734	-62.158470
3154.296875	-62.472912
3154.541016	-61.843121
3154.785156	-59.944996
3155.029297	-62.253586
3155.273438	-59.890163
3155.517578	-58.438255
3155.761719	-59.961292
3156.005859	-61.125137
3156.250000	-62.076881
3156.494141	-62.256302
3156.738281	-60.494514
3156.982422	-61.542770
3157.226563	-60.659245
3157.470703	-58.500477
3157.714844	-59.473194
3157.958984	-60.368084
3158.203125	-61.839523
3158.447266	-62.234348
3158.691406	-60.717205
3158.935547	-60.935982
3159.179688	-62.023697
3159.423828	-57.910812
3159.667969	-58.666183
3159.912109	-60.224152
3160.156250	-61.491909
3160.400391	-61.858932
3160.644531	-61.692429
3160.888672	-60.861736
3161.132813	-62.423355
3161.376953	-59.555569
3161.621094	-59.194386
3161.865234	-60.095791
3162.109375	-61.147072
3162.353516	-62.148716
3162.597656	-62.055206
3162.841797	-59.474575
3163.085938	-61.441605
3163.330078	-60.558739
3163.574219	-57.982502
3163.818359	-58.969940
3164.062500	-60.442558
3164.306641	-61.145821
3164.550781	-61.957233
3164.794922	-60.619785
3165.039063	-60.862720
3165.283203	-61.260117
3165.527344	-58.205582
3165.771484	-59.341644
3166.015625	-60.301517
3166.259766	-61.319084
3166.503906	-61.867680
3166.748047	-60.394882
3166.992188	-59.392048
3167.236328	-62.094048
3167.480469	-59.519543
3167.724609	-58.679428
3167.968750	-59.483089
3168.212891	-62.015316
3168.457031	-61.920635
3168.701172	-61.846294
3168.945313	-59.982975
3169.189453	-62.305016
3169.433594	-60.011841
3169.677734	-58.782417
3169.921875	-60.074341
3170.166016	-61.309788
3170.410156	-62.140789
3170.654297	-61.881409
3170.898438	-58.603493
3171.142578	-59.976128
3171.386719	-62.847149
3171.630859	-60.002552
3171.875000	-59.257656
3172.119141	-60.220024
3172.363281	-61.493229
3172.607422	-61.559551
3172.851563	-60.524479
3173.095703	-60.095959
3173.339844	-62.024601
3173.583984	-59.155350
3173.828125	-59.904667
3174.072266	-60.812870
3174.316406	-62.618622
3174.560547	-62.540718
3174.804688	-60.978027
3175.048828	-58.529362
3175.292969	-61.536594
3175.537109	-61.825096
3175.781250	-60.103577
3176.025391	-59.479977
3176.269531	-61.317200
3176.513672	-62.074318
3176.757813	-62.448250
3177.001953	-60.640949
3177.246094	-61.734230
3177.490234	-60.939732
3177.734375	-59.201283
3177.978516	-60.864681
3178.222656	-61.324928
3178.466797	-61.796528
3178.710938	-62.219242
3178.955078	-59.371517
3179.199219	-59.160244
3179.443359	-62.332790
3179.687500	-60.071075
3179.931641	-59.823467
3180.175781	-60.350895
3180.419922	-61.640972
3180.664063	-62.365368
3180.908203	-62.427135
3181.152344	-60.921619
3181.396484	-61.832840
3181.640625	-59.821667
3181.884766	-60.257832
3182.128906	-60.937748
3182.373047	-61.335438
3182.617188	-61.891441
3182.861328	-61.802338
3183.105469	-59.162243
3183.349609	-60.476933
3183.593750	-60.393574
3183.837891	-59.131935
3184.082031	-60.045609
3184.326172	-60.927292
3184.570313	-61.488960
3184.814453	-62.423920
3185.058594	-61.196842
3185.302734	-61.245186
3185.546875	-61.637207
3185.791016	-59.324196
3186.035156	-61.181671
3186.279297	-61.245987
3186.523438	-61.012566
3186.767578	-61.739323
3187.011719	-60.804462
3187.255859	-59.485722
3187.500000	-61.832851
3187.744141	-59.090561
3187.988281	-58.648300
3188.232422	-59.889957
3188.476563	-60.903450
3188.720703	-61.524998
3188.964844	-62.030949
3189.208984	-61.366131
3189.453125	-62.054798
3189.697266	-60.797676
3189.941406	-60.515633
3190.185547	-61.184864
3190.429688	-61.158279
3190.673828	-61.245102
3190.917969	-61.857323
3191.162109	-59.501030
3191.406250	-60.539696
3191.650391	-61.199417
3191.894531	-58.450584
3192.138672	-59.200638
3192.382813	-60.202194
3192.626953	-61.125202
3192.871094	-62.028473
3193.115234	-61.596157
3193.359375	-61.085091
3193.603516	-61.659016
3193.847656	-59.893826
3194.091797	-60.519485
3194.335938	-60.897156
3194.580078	-60.518284
3194.824219	-61.196457
3195.068359	-61.161983
3195.312500	-59.858223
3195.556641	-61.529186
3195.800781	-59.124233
3196.044922	-58.271824
3196.289063	-59.469296
3196.533203	-60.313759
3196.777344	-61.513374
3197.021484	-61.818283
3197.265625	-60.474144
3197.509766	-61.298176
3197.753906	-61.278675
3197.998047	-60.613419
3198.242188	-61.118507
3198.486328	-60.055737
3198.730469	-59.573017
3198.974609	-61.311687
3199.218750	-59.454155
3199.462891	-59.772182
3199.707031	-61.490456
3199.951172	-58.393517
3200.195313	-58.728756
3200.439453	-59.408737
3200.683594	-59.527779
3200.927734	-61.455021
3201.171875	-61.204926
3201.416016	-60.044247
3201.660156	-61.363621
3201.904297	-60.343380
3202.148438	-60.189743
3202.392578	-60.737980
3202.636719	-60.451397
3202.880859	-60.676109
3203.125000	-60.879948
3203.369141	-59.914902
3203.613281	-61.617405
3203.857422	-60.132614
3204.101563	-58.691723
3204.345703	-59.483818
3204.589844	-59.916771
3204.833984	-60.395748
3205.078125	-61.855450
3205.322266	-60.025600
3205.566406	-60.802917
3205.810547	-62.149193
3206.054688	-61.245720
3206.298828	-61.232376
3206.542969	-61.166500
3206.787109	-60.179058
3207.031250	-61.193081
3207.275391	-59.911407
3207.519531	-59.513298
3207.763672	-61.691227
3208.007813	-59.836842
3208.251953	-59.141800
3208.496094	-60.222260
3208.740234	-60.412308
3208.984375	-61.528469
3209.228516	-61.537342
3209.472656	-59.843491
3209.716797	-61.527122
3209.960938	-61.485710
3210.205078	-61.500294
3210.449219	-61.070316
3210.693359	-61.505943
3210.937500	-61.581566
3211.181641	-61.272667
3211.425781	-59.922020
3211.669922	-61.115341
3211.914063	-60.716770
3212.158203	-59.540070
3212.402344	-59.907074
3212.646484	-60.780098
3212.890625	-60.733170
3213.134766	-62.797585
3213.378906	-60.912949
3213.623047	-60.995762
3213.867188	-62.364639
3214.111328	-61.847591
3214.355469	-61.200424
3214.599609	-61.534836
3214.843750	-60.594795
3215.087891	-61.700985
3215.332031	-61.117180
3215.576172	-60.364002
3215.820313	-61.791557
3216.064453	-61.299709
3216.308594	-59.674774
3216.552734	-59.901840
3216.796875	-61.022339
3217.041016	-61.637737
3217.285156	-61.921612
3217.529297	-60.044239
3217.773438	-61.618282
3218.017578	-62.326290
3218.261719	-62.089592
3218.505859	-60.949116
3218.750000	-60.999264
3218.994141	-61.067020
3219.238281	-61.844852
3219.482422	-59.678871
3219.726563	-60.205521
3219.970703	-60.918274
3220.214844	-60.840370
3220.458984	-59.544849
3220.703125	-60.337757
3220.947266	-59.734055
3221.191406	-61.722931
3221.435547	-60.880367
3221.679688	-60.445862
3221.923828	-61.841652
3222.167969	-61.590828
3222.412109	-59.918327
3222.656250	-60.553699
3222.900391	-60.088661
3223.144531	-61.359367
3223.388672	-61.508396
3223.632813	-59.564640
3223.876953	-60.762894
3224.121094	-61.370365
3224.365234	-60.249146
3224.609375	-59.327164
3224.853516	-60.056164
3225.097656	-60.367332
3225.341797	-62.208271
3225.585938	-60.062233
3225.830078	-61.157711
3226.074219	-62.263577
3226.318359	-61.553635
3226.562500	-59.774113
3226.806641	-60.195652
3227.050781	-60.243450
3227.294922	-62.854710
3227.539063	-60.101997
3227.783203	-59.388580
3228.027344	-60.735706
3228.271484	-61.071381
3228.515625	-59.187916
3228.759766	-59.565998
3229.003906	-60.044567
3229.248047	-61.697678
3229.492188	-61.323593
3229.736328	-60.182720
3229.980469	-61.332821
3230.224609	-61.372608
3230.468750	-59.820568
3230.712891	-59.636177
3230.957031	-60.346249
3231.201172	-60.822235
3231.445313	-62.374352
3231.689453	-59.733551
3231.933594	-60.607628
3232.177734	-61.333481
3232.421875	-60.483646
3232.666016	-59.122185
3232.910156	-59.725380
3233.154297	-59.807285
3233.398438	-62.182716
3233.642578	-60.490982
3233.886719	-60.642376
3234.130859	-61.348171
3234.375000	-61.096226
3234.619141	-59.223972
3234.863281	-59.579243
3235.107422	-59.643078
3235.351563	-62.155590
3235.595703	-61.193638
3235.839844	-59.162182
3236.083984	-60.932037
3236.328125	-60.541496
3236.572266	-58.966698
3236.816406	-58.638638
3237.060547	-59.468174
3237.304688	-60.712723
3237.548828	-61.772133
3237.792969	-60.099930
3238.037109	-61.264317
3238.281250	-61.779789
3238.525391	-60.516579
3238.769531	-59.455242
3239.013672	-59.801006
3239.257813	-60.021118
3239.501953	-63.322811
3239.746094	-60.661125
3239.990234	-60.376152
3240.234375	-61.690636
3240.478516	-60.079124
3240.722656	-59.655788
3240.966797	-60.250515
3241.210938	-59.233635
3241.455078	-61.339130
3241.699219	-60.929787
3241.943359	-60.392994
3242.187500	-61.708565
3242.431641	-61.754955
3242.675781	-59.994873
3242.919922	-59.560154
3243.164063	-59.604515
3243.408203	-61.150505
3243.652344	-62.764980
3243.896484	-60.145351
3244.140625	-61.800255
3244.384766	-61.631844
3244.628906	-59.831341
3244.873047	-59.423218
3245.117188	-60.043167
3245.361328	-60.027710
3245.605469	-61.759548
3245.849609	-60.028385
3246.093750	-61.009563
3246.337891	-62.133175
3246.582031	-61.571251
3246.826172	-60.241501
3247.070313	-60.026371
3247.314453	-59.373024
3247.558594	-62.701462
3247.802734	-61.704998
3248.046875	-60.437927
3248.291016	-62.152050
3248.535156	-61.340080
3248.779297	-60.471603
3249.023438	-60.638031
3249.267578	-59.005028
3249.511719	-61.317432
3249.755859	-61.675903
3250.000000	-60.231087
3250.244141	-62.003571
3250.488281	-62.184052
3250.732422	-60.924072
3250.976563	-60.350780
3251.220703	-59.604752
3251.464844	-60.225723
3251.708984	-63.038692
3251.953125	-61.404919
3252.197266	-62.577259
3252.441406	-63.490204
3252.685547	-61.939064
3252.929688	-60.516010
3253.173828	-60.135155
3253.417969	-59.465466
3253.662109	-62.202480
3253.906250	-60.465141
3254.150391	-60.501499
3254.394531	-61.661129
3254.638672	-61.222687
3254.882813	-60.575020
3255.126953	-60.561615
3255.371094	-59.544075
3255.615234	-62.471573
3255.859375	-63.195011
3256.103516	-61.377296
3256.347656	-63.068367
3256.591797	-62.397335
3256.835938	-61.144775
3257.080078	-60.672512
3257.324219	-59.978092
3257.568359	-60.905430
3257.812500	-62.336639
3258.056641	-59.922157
3258.300781	-61.535847
3258.544922	-62.480602
3258.789063	-61.738647
3259.033203	-61.278088
3259.277344	-60.165527
3259.521484	-59.814320
3259.765625	-63.339909
3260.009766	-62.433403
3260.253906	-62.459198
3260.498047	-63.270416
3260.742188	-62.101822
3260.986328	-60.939026
3261.230469	-60.539299
3261.474609	-59.507252
3261.718750	-62.061630
3261.962891	-61.691799
3262.207031	-60.339924
3262.451172	-61.785324
3262.695313	-61.503216
3262.939453	-61.262531
3263.183594	-60.482742
3263.427734	-59.316753
3263.671875	-61.098499
3263.916016	-63.429779
3264.160156	-61.839306
3264.404297	-62.602570
3264.648438	-62.151867
3264.892578	-61.083168
3265.136719	-60.820656
3265.380859	-60.464005
3265.625000	-60.469276
3265.869141	-62.501232
3266.113281	-60.562469
3266.357422	-61.327663
3266.601563	-62.497875
3266.845703	-62.425663
3267.089844	-61.104382
3267.333984	-60.012619
3267.578125	-59.148144
3267.822266	-61.759106
3268.066406	-62.321964
3268.310547	-61.726524
3268.554688	-62.619064
3268.798828	-60.341263
3269.042969	-60.008835
3269.287109	-60.765827
3269.531250	-60.074348
3269.775391	-61.622311
3270.019531	-62.105133
3270.263672	-59.377796
3270.507813	-61.706860
3270.751953	-61.926987
3270.996094	-61.585896
3271.240234	-59.923855
3271.484375	-59.361881
3271.728516	-60.333164
3271.972656	-63.667034
3272.216797	-61.684456
3272.460938	-61.886600
3272.705078	-61.722313
3272.949219	-59.870480
3273.193359	-60.270096
3273.437500	-60.892979
3273.681641	-60.367847
3273.925781	-63.110287
3274.169922	-60.980587
3274.414063	-60.401009
3274.658203	-62.229549
3274.902344	-61.806759
3275.146484	-60.690002
3275.390625	-59.610813
3275.634766	-59.112640
3275.878906	-61.269047
3276.123047	-62.192429
3276.367188	-60.666790
3276.611328	-61.996826
3276.855469	-59.633080
3277.099609	-58.998676
3277.343750	-60.407299
3277.587891	-60.189796
3277.832031	-60.892788
3278.076172	-62.885818
3278.320313	-59.513317
3278.564453	-61.037125
3278.808594	-62.191643
3279.052734	-62.390320
3279.296875	-60.485771
3279.541016	-59.486961
3279.785156	-59.341412
3280.029297	-62.457035
3280.273438	-60.729816
3280.517578	-60.372677
3280.761719	-60.972393
3281.005859	-59.230190
3281.250000	-59.959255
3281.494141	-60.302925
3281.738281	-59.551208
3281.982422	-62.276817
3282.226563	-62.225060
3282.470703	-60.597664
3282.714844	-62.026783
3282.958984	-61.365826
3283.203125	-61.117401
3283.447266	-59.028088
3283.691406	-59.008106
3283.935547	-60.926033
3284.179688	-62.790882
3284.423828	-60.223053
3284.667969	-61.296921
3284.912109	-60.465755
3285.156250	-59.613033
3285.400391	-60.726170
3285.644531	-60.054081
3285.888672	-60.416481
3286.132813	-63.581406
3286.376953	-61.075851
3286.621094	-60.548740
3286.865234	-61.293938
3287.109375	-61.465790
3287.353516	-61.283756
3287.597656	-59.623646
3287.841797	-58.960445
3288.085938	-62.354134
3288.330078	-61.085178
3288.574219	-59.918747
3288.818359	-61.098866
3289.062500	-59.382599
3289.306641	-60.378189
3289.550781	-61.299061
3289.794922	-59.588478
3290.039063	-61.676834
3290.283203	-62.752731
3290.527344	-61.040142
3290.771484	-61.639980
3291.015625	-61.834179
3291.259766	-62.184078
3291.503906	-60.574070
3291.748047	-59.427689
3291.992188	-60.706367
3292.236328	-62.990631
3292.480469	-60.572731
3292.724609	-60.637089
3292.968750	-60.827530
3293.212891	-60.026768
3293.457031	-61.409527
3293.701172	-61.241062
3293.945313	-60.489170
3294.189453	-62.705727
3294.433594	-62.188835
3294.677734	-61.153297
3294.921875	-61.776028
3295.166016	-61.178001
3295.410156	-61.824963
3295.654297	-60.554012
3295.898438	-59.708672
3296.142578	-61.863605
3296.386719	-61.301968
3296.630859	-59.316380
3296.875000	-60.733803
3297.119141	-59.899620
3297.363281	-60.051147
3297.607422	-62.208378
3297.851563	-61.310921
3298.095703	-62.420006
3298.339844	-62.925106
3298.583984	-60.844501
3298.828125	-61.151855
3299.072266	-61.713131
3299.316406	-61.654636
3299.560547	-61.175991
3299.804688	-59.998142
3300.048828	-60.491333
3300.292969	-62.850758
3300.537109	-60.303288
3300.781250	-59.688175
3301.025391	-60.846680
3301.269531	-59.935669
3301.513672	-60.401009
3301.757813	-61.097431
3302.001953	-60.042652
3302.246094	-62.582981
3302.490234	-61.991730
3302.734375	-60.195679
3302.978516	-61.062443
3303.222656	-60.785007
3303.466797	-61.200409
3303.710938	-60.764915
3303.955078	-59.904812
3304.199219	-61.090862
3304.443359	-61.187683
3304.687500	-58.918251
3304.931641	-60.118309
3305.175781	-60.218990
3305.419922	-59.732983
3305.664063	-60.364948
3305.908203	-61.074089
3306.152344	-61.557877
3306.396484	-62.507076
3306.640625	-59.702644
3306.884766	-60.012428
3307.128906	-61.347034
3307.373047	-60.978497
3307.617188	-61.021114
3307.861328	-60.454620
3308.105469	-60.113693
3308.349609	-62.185215
3308.593750	-60.039433
3308.837891	-58.634903
3309.082031	-60.293713
3309.326172	-59.539932
3309.570313	-59.643581
3309.814453	-60.546677
3310.058594	-60.439083
3310.302734	-62.478451
3310.546875	-62.318130
3310.791016	-59.274300
3311.035156	-60.726307
3311.279297	-60.416904
3311.523438	-60.234337
3311.767578	-60.329716
3312.011719	-60.015827
3312.255859	-60.959881
3312.500000	-62.911541
3312.744141	-59.375195
3312.988281	-59.607037
3313.232422	-60.435596
3313.476563	-59.800026
3313.720703	-59.674191
3313.964844	-59.940533
3314.208984	-59.874596
3314.453125	-62.743942
3314.697266	-59.984570
3314.941406	-59.316795
3315.185547	-61.385826
3315.429688	-60.661678
3315.673828	-60.639702
3315.917969	-60.663643
3316.162109	-59.413086
3316.406250	-62.023941
3316.650391	-61.443279
3316.894531	-58.870766
3317.138672	-59.816223
3317.382813	-59.099480
3317.626953	-59.354511
3317.871094	-60.379055
3318.115234	-60.449295
3318.359375	-61.516373
3318.603516	-61.712433
3318.847656	-58.484127
3319.091797	-59.873238
3319.335938	-61.166004
3319.580078	-59.929352
3319.824219	-60.127071
3320.068359	-60.252277
3320.312500	-60.562698
3320.556641	-63.736233
3320.800781	-60.367783
3321.044922	-59.329750
3321.289063	-60.208927
3321.533203	-59.326611
3321.777344	-59.800507
3322.021484	-60.239185
3322.265625	-60.064186
3322.509766	-62.249050
3322.753906	-60.432007
3322.998047	-58.605598
3323.242188	-60.901196
3323.486328	-59.935329
3323.730469	-60.296410
3323.974609	-60.612625
3324.218750	-59.961517
3324.462891	-62.022011
3324.707031	-63.206738
3324.951172	-59.900906
3325.195313	-60.125042
3325.439453	-59.172710
3325.683594	-58.715336
3325.927734	-60.199089
3326.171875	-60.860954
3326.416016	-60.929867
3326.660156	-61.150295
3326.904297	-58.326065
3327.148438	-58.817135
3327.392578	-60.739834
3327.636719	-59.484364
3327.880859	-60.373783
3328.125000	-60.902897
3328.369141	-60.641289
3328.613281	-63.571545
3328.857422	-61.666687
3329.101563	-59.798405
3329.345703	-60.605770
3329.589844	-59.413502
3329.833984	-59.714905
3330.078125	-60.153217
3330.322266	-61.042507
3330.566406	-61.575977
3330.810547	-60.135639
3331.054688	-58.293812
3331.298828	-60.628143
3331.542969	-59.856117
3331.787109	-59.919327
3332.031250	-61.106995
3332.275391	-61.290508
3332.519531	-62.285839
3332.763672	-63.671001
3333.007813	-60.570900
3333.251953	-59.874786
3333.496094	-59.809212
3333.740234	-59.247631
3333.984375	-60.818466
3334.228516	-61.551769
3334.472656	-61.712555
3334.716797	-61.368343
3334.960938	-58.635632
3335.205078	-58.160198
3335.449219	-60.537411
3335.693359	-58.824268
3335.937500	-60.232597
3336.181641	-61.443012
3336.425781	-61.440800
3336.669922	-64.256218
3336.914063	-62.832691
3337.158203	-59.882858
3337.402344	-60.371643
3337.646484	-59.647739
3337.890625	-59.942604
3338.134766	-60.630173
3338.378906	-61.847965
3338.623047	-62.322285
3338.867188	-60.269577
3339.111328	-57.843204
3339.355469	-59.178440
3339.599609	-59.415932
3339.843750	-58.694275
3340.087891	-60.886143
3340.332031	-60.818970
3340.576172	-61.280952
3340.820313	-63.665363
3341.064453	-60.790688
3341.308594	-59.560360
3341.552734	-60.463470
3341.796875	-59.499683
3342.041016	-60.742279
3342.285156	-61.510017
3342.529297	-61.162815
3342.773438	-61.412521
3343.017578	-59.219433
3343.261719	-58.031231
3343.505859	-60.140190
3343.750000	-58.601933
3343.994141	-59.196594
3344.238281	-61.177704
