Frequency (Hz)	Level (dB)
2639.892578	-49.376686
2640.136719	-49.227840
2640.380859	-49.647518
2640.625000	-50.273991
2640.869141	-49.592152
2641.113281	-48.679039
2641.357422	-48.811794
2641.601563	-48.488453
2641.845703	-48.519344
2642.089844	-49.308777
2642.333984	-49.949841
2642.578125	-50.363003
2642.822266	-50.908943
2643.066406	-50.988632
2643.310547	-50.540897
2643.554688	-50.487755
2643.798828	-50.993858
2644.042969	-51.439590
2644.287109	-50.911625
2644.531250	-50.058567
2644.775391	-50.091969
2645.019531	-49.851059
2645.263672	-49.080986
2645.507813	-48.820400
2645.751953	-48.998608
2645.996094	-49.305309
2646.240234	-49.408386
2646.484375	-49.829853
2646.728516	-50.342800
2646.972656	-49.994400
2647.216797	-48.829327
2647.460938	-48.619221
2647.705078	-49.333496
2647.949219	-50.148415
2648.193359	-50.573418
2648.437500	-50.654770
2648.681641	-50.889153
2648.925781	-50.892979
2649.169922	-50.843307
2649.414063	-50.143822
2649.658203	-48.861748
2649.902344	-48.672657
2650.146484	-49.541843
2650.390625	-50.606159
2650.634766	-50.647629
2650.878906	-49.640862
2651.123047	-48.712151
2651.367188	-48.935989
2651.611328	-49.709511
2651.855469	-50.480190
2652.099609	-50.811832
2652.343750	-51.037582
2652.587891	-51.150581
2652.832031	-50.323189
2653.076172	-49.495361
2653.320313	-49.370716
2653.564453	-49.266235
2653.808594	-48.682415
2654.052734	-48.333855
2654.296875	-48.835403
2654.541016	-50.447723
2654.785156	-51.056625
2655.029297	-49.986649
2655.273438	-49.684757
2655.517578	-49.255585
2655.761719	-49.016239
2656.005859	-49.699699
2656.250000	-50.384727
2656.494141	-50.670528
2656.738281	-50.817856
2656.982422	-50.540283
2657.226563	-50.409939
2657.470703	-50.650879
2657.714844	-50.581223
2657.958984	-50.343464
2658.203125	-49.586830
2658.447266	-48.943569
2658.691406	-49.575382
2658.935547	-50.161968
2659.179688	-50.049423
2659.423828	-49.618961
2659.667969	-49.030899
2659.912109	-48.673264
2660.156250	-48.645035
2660.400391	-49.049549
2660.644531	-50.029160
2660.888672	-51.030838
2661.132813	-50.958027
2661.376953	-50.390572
2661.621094	-50.149914
2661.865234	-50.352749
2662.109375	-50.326885
2662.353516	-49.992195
2662.597656	-49.714298
2662.841797	-49.552280
2663.085938	-49.896454
2663.330078	-50.312294
2663.574219	-50.156555
2663.818359	-49.819729
2664.062500	-48.978565
2664.306641	-48.669865
2664.550781	-49.648468
2664.794922	-51.034023
2665.039063	-51.976471
2665.283203	-51.513977
2665.527344	-50.252842
2665.771484	-49.639339
2666.015625	-49.936962
2666.259766	-50.449932
2666.503906	-50.510567
2666.748047	-50.191151
2666.992188	-49.858150
2667.236328	-49.587368
2667.480469	-49.695946
2667.724609	-49.993885
2667.968750	-50.094982
2668.212891	-50.392529
2668.457031	-50.171310
2668.701172	-49.435486
2668.945313	-49.149319
2669.189453	-48.850910
2669.433594	-48.689320
2669.677734	-48.269009
2669.921875	-47.729496
2670.166016	-48.100098
2670.410156	-49.455963
2670.654297	-50.518616
2670.898438	-50.534187
2671.142578	-50.532043
2671.386719	-50.429585
2671.630859	-50.089546
2671.875000	-50.106556
2672.119141	-49.874805
2672.363281	-49.935085
2672.607422	-50.359837
2672.851563	-50.094219
2673.095703	-50.040340
2673.339844	-50.793213
2673.583984	-51.470165
2673.828125	-50.397507
2674.072266	-49.550190
2674.316406	-49.942726
2674.560547	-50.457214
2674.804688	-50.288277
2675.048828	-49.466225
2675.292969	-48.732628
2675.537109	-48.606956
2675.781250	-49.037743
2676.025391	-49.336784
2676.269531	-49.948456
2676.513672	-51.166843
2676.757813	-51.495811
2677.001953	-50.294697
2677.246094	-49.162621
2677.490234	-49.273197
2677.734375	-49.905849
2677.978516	-50.218746
2678.222656	-50.564163
2678.466797	-50.618591
2678.710938	-50.057255
2678.955078	-49.715652
2679.199219	-49.690727
2679.443359	-50.260681
2679.687500	-51.231548
2679.931641	-51.108765
2680.175781	-50.154621
2680.419922	-49.658497
2680.664063	-49.799519
2680.908203	-49.933937
2681.152344	-49.915386
2681.396484	-49.597713
2681.640625	-49.006287
2681.884766	-48.563255
2682.128906	-48.390759
2682.373047	-48.910358
2682.617188	-49.664906
2682.861328	-50.599438
2683.105469	-50.765377
2683.349609	-49.622807
2683.593750	-48.746750
2683.837891	-48.665249
2684.082031	-48.875031
2684.326172	-48.763912
2684.570313	-48.613560
2684.814453	-49.047291
2685.058594	-49.700985
2685.302734	-49.643829
2685.546875	-49.728954
2685.791016	-49.949135
2686.035156	-49.875389
2686.279297	-49.980442
2686.523438	-50.186478
2686.767578	-50.131401
2687.011719	-50.154049
2687.255859	-50.052834
2687.500000	-49.528824
2687.744141	-49.149391
2687.988281	-49.058201
2688.232422	-49.415085
2688.476563	-49.839752
2688.720703	-49.910015
2688.964844	-49.365227
2689.208984	-48.574368
2689.453125	-48.402348
2689.697266	-48.105373
2689.941406	-47.668358
2690.185547	-48.240921
2690.429688	-48.716877
2690.673828	-48.722202
2690.917969	-49.123394
2691.162109	-49.651051
2691.406250	-50.340172
2691.650391	-50.492374
2691.894531	-50.022087
2692.138672	-49.922600
2692.382813	-49.736488
2692.626953	-49.305763
2692.871094	-49.349892
2693.115234	-49.514088
2693.359375	-49.279972
2693.603516	-49.183434
2693.847656	-49.514015
2694.091797	-49.780262
2694.335938	-49.713154
2694.580078	-49.588600
2694.824219	-49.607452
2695.068359	-49.458206
2695.312500	-49.251793
2695.556641	-48.956890
2695.800781	-48.947956
2696.044922	-48.838352
2696.289063	-48.081089
2696.533203	-47.887447
2696.777344	-48.904613
2697.021484	-50.008148
2697.265625	-49.833401
2697.509766	-49.371933
2697.753906	-49.276913
2697.998047	-49.747013
2698.242188	-49.720795
2698.486328	-49.083328
2698.730469	-48.911049
2698.974609	-49.237324
2699.218750	-49.467846
2699.462891	-49.253754
2699.707031	-49.323914
2699.951172	-50.115902
2700.195313	-50.464298
2700.439453	-50.510017
2700.683594	-50.873974
2700.927734	-50.985268
2701.171875	-50.572548
2701.416016	-49.614708
2701.660156	-48.964767
2701.904297	-48.999924
2702.148438	-49.422089
2702.392578	-49.833759
2702.636719	-49.768700
2702.880859	-49.487598
2703.125000	-49.427414
2703.369141	-49.082619
2703.613281	-48.423485
2703.857422	-48.589706
2704.101563	-49.694988
2704.345703	-49.999466
2704.589844	-49.290684
2704.833984	-49.056023
2705.078125	-49.391888
2705.322266	-49.673698
2705.566406	-49.423740
2705.810547	-49.116066
2706.054688	-49.118233
2706.298828	-49.593552
2706.542969	-49.489651
2706.787109	-48.865597
2707.031250	-48.493034
2707.275391	-48.348507
2707.519531	-48.242661
2707.763672	-48.120392
2708.007813	-48.318909
2708.251953	-48.662281
2708.496094	-48.862328
2708.740234	-48.706013
2708.984375	-48.263927
2709.228516	-48.086514
2709.472656	-48.335354
2709.716797	-48.885643
2709.960938	-49.351456
2710.205078	-49.642391
2710.449219	-49.559097
2710.693359	-48.850994
2710.937500	-48.662689
2711.181641	-48.756676
2711.425781	-48.939045
2711.669922	-49.350029
2711.914063	-49.689911
2712.158203	-49.696861
2712.402344	-49.351418
2712.646484	-49.070480
2712.890625	-49.286362
2713.134766	-49.278198
2713.378906	-49.274323
2713.623047	-50.128101
2713.867188	-50.818169
2714.111328	-50.473690
2714.355469	-50.101418
2714.599609	-49.944592
2714.843750	-49.543503
2715.087891	-49.023304
2715.332031	-49.087940
2715.576172	-49.668743
2715.820313	-49.796051
2716.064453	-49.026752
2716.308594	-48.674561
2716.552734	-48.707756
2716.796875	-48.670765
2717.041016	-48.763954
2717.285156	-48.845795
2717.529297	-48.234417
2717.773438	-48.003437
2718.017578	-48.380836
2718.261719	-48.677738
2718.505859	-49.105949
2718.750000	-50.029770
2718.994141	-50.533928
2719.238281	-49.935001
2719.482422	-49.675201
2719.726563	-49.661110
2719.970703	-49.233570
2720.214844	-49.212517
2720.458984	-49.332932
2720.703125	-48.684555
2720.947266	-48.345066
2721.191406	-48.918877
2721.435547	-49.778885
2721.679688	-50.333004
2721.923828	-50.206898
2722.167969	-50.105278
2722.412109	-50.339664
2722.656250	-49.636059
2722.900391	-48.952633
2723.144531	-49.109909
2723.388672	-49.344967
2723.632813	-48.891155
2723.876953	-48.131508
2724.121094	-48.192757
2724.365234	-48.922794
2724.609375	-49.350174
2724.853516	-49.407562
2725.097656	-48.946251
2725.341797	-47.860977
2725.585938	-47.221024
2725.830078	-47.284275
2726.074219	-48.165184
2726.318359	-49.175694
2726.562500	-49.257252
2726.806641	-48.813416
2727.050781	-48.985893
2727.294922	-49.284897
2727.539063	-48.451694
2727.783203	-47.841389
2728.027344	-48.242809
2728.271484	-49.246799
2728.515625	-49.504547
2728.759766	-49.280910
2729.003906	-49.631123
2729.248047	-50.038063
2729.492188	-49.761356
2729.736328	-49.630150
2729.980469	-50.171631
2730.224609	-50.627644
2730.468750	-50.358929
2730.712891	-49.677086
2730.957031	-48.993851
2731.201172	-48.503662
2731.445313	-48.493404
2731.689453	-49.135296
2731.933594	-49.855709
2732.177734	-49.783348
2732.421875	-49.382019
2732.666016	-49.098438
2732.910156	-48.955997
2733.154297	-49.076889
2733.398438	-49.252068
2733.642578	-48.878063
2733.886719	-48.907005
2734.130859	-49.354733
2734.375000	-49.578449
2734.619141	-49.644707
2734.863281	-49.495770
2735.107422	-48.989216
2735.351563	-48.587364
2735.595703	-48.997375
2735.839844	-49.756264
2736.083984	-49.926266
2736.328125	-50.001041
2736.572266	-50.212467
2736.816406	-50.295567
2737.060547	-49.920742
2737.304688	-49.885227
2737.548828	-49.917889
2737.792969	-49.556828
2738.037109	-48.643829
2738.281250	-47.721062
2738.525391	-47.914864
2738.769531	-48.515846
2739.013672	-48.555485
2739.257813	-48.399628
2739.501953	-48.649879
2739.746094	-48.851273
2739.990234	-48.937279
2740.234375	-49.256340
2740.478516	-49.855705
2740.722656	-49.836956
2740.966797	-49.068596
2741.210938	-48.685310
2741.455078	-48.661060
2741.699219	-48.190651
2741.943359	-47.374084
2742.187500	-46.736511
2742.431641	-46.678391
2742.675781	-46.936260
2742.919922	-47.043701
2743.164063	-47.487068
2743.408203	-47.792187
2743.652344	-47.832024
2743.896484	-47.758179
2744.140625	-47.186611
2744.384766	-46.806919
2744.628906	-46.679661
2744.873047	-46.677860
2745.117188	-46.785519
2745.361328	-47.142361
2745.605469	-47.386810
2745.849609	-47.091393
2746.093750	-46.504070
2746.337891	-46.580601
2746.582031	-47.205097
2746.826172	-47.347572
2747.070313	-47.333138
2747.314453	-47.707916
2747.558594	-47.985188
2747.802734	-47.261478
2748.046875	-45.930828
2748.291016	-45.318981
2748.535156	-46.055401
2748.779297	-46.965603
2749.023438	-47.072998
2749.267578	-47.504765
2749.511719	-48.213741
2749.755859	-47.837463
2750.000000	-46.245140
2750.244141	-45.725212
2750.488281	-46.638447
2750.732422	-47.862431
2750.976563	-48.817936
2751.220703	-49.359955
2751.464844	-49.701530
2751.708984	-49.432064
2751.953125	-47.850998
2752.197266	-47.250736
2752.441406	-48.317204
2752.685547	-49.653416
2752.929688	-49.920452
2753.173828	-49.402081
2753.417969	-48.529366
2753.662109	-47.828472
2753.906250	-47.036331
2754.150391	-46.527050
2754.394531	-46.762302
2754.638672	-47.534294
2754.882813	-48.657299
2755.126953	-48.927227
2755.371094	-48.342705
2755.615234	-48.076336
2755.859375	-47.519157
2756.103516	-46.972511
2756.347656	-47.246872
2756.591797	-48.017696
2756.835938	-48.656849
2757.080078	-48.724007
2757.324219	-48.814682
2757.568359	-49.407284
2757.812500	-49.151875
2758.056641	-48.511562
2758.300781	-49.503792
2758.544922	-50.300663
2758.789063	-49.058800
2759.033203	-48.217808
2759.277344	-48.461288
2759.521484	-48.232346
2759.765625	-47.035770
2760.009766	-47.166107
2760.253906	-48.487656
2760.498047	-48.388935
2760.742188	-47.660625
2760.986328	-47.640762
2761.230469	-47.811344
2761.474609	-46.979351
2761.718750	-45.521687
2761.962891	-45.557514
2762.207031	-47.000637
2762.451172	-47.694736
2762.695313	-47.966228
2762.939453	-48.128353
2763.183594	-47.846642
2763.427734	-47.040764
2763.671875	-45.881706
2763.916016	-45.493145
2764.160156	-46.437069
2764.404297	-47.381207
2764.648438	-47.335155
2764.892578	-47.209839
2765.136719	-47.871967
2765.380859	-47.407288
2765.625000	-45.455109
2765.869141	-44.856541
2766.113281	-45.673840
2766.357422	-46.806190
2766.601563	-47.149590
2766.845703	-47.056210
2767.089844	-47.735317
2767.333984	-47.926991
2767.578125	-47.026783
2767.822266	-47.120090
2768.066406	-47.172813
2768.310547	-45.651028
2768.554688	-44.638546
2768.798828	-44.611679
2769.042969	-44.391346
2769.287109	-44.167645
2769.531250	-44.349960
2769.775391	-44.929909
2770.019531	-45.485405
2770.263672	-45.834301
2770.507813	-46.252243
2770.751953	-46.715080
2770.996094	-46.757011
2771.240234	-46.737442
2771.484375	-46.925369
2771.728516	-47.254284
2771.972656	-47.572926
2772.216797	-48.222370
2772.460938	-49.637844
2772.705078	-50.541904
2772.949219	-50.800301
2773.193359	-50.181885
2773.437500	-49.085781
2773.681641	-48.678280
2773.925781	-49.022129
2774.169922	-49.160370
2774.414063	-48.550961
2774.658203	-47.581776
2774.902344	-47.067474
2775.146484	-46.906998
2775.390625	-46.405178
2775.634766	-46.216240
2775.878906	-46.157085
2776.123047	-45.652519
2776.367188	-45.451298
2776.611328	-45.864384
2776.855469	-46.321217
2777.099609	-46.292244
2777.343750	-46.181534
2777.587891	-46.107986
2777.832031	-45.995255
2778.076172	-46.029087
2778.320313	-46.101795
2778.564453	-46.672958
2778.808594	-47.481819
2779.052734	-48.087158
2779.296875	-48.140469
2779.541016	-48.090824
2779.785156	-48.802681
2780.029297	-49.625095
2780.273438	-49.873005
2780.517578	-49.474873
2780.761719	-49.014313
2781.005859	-48.580524
2781.250000	-48.560184
2781.494141	-48.870983
2781.738281	-48.666691
2781.982422	-48.155182
2782.226563	-47.806450
2782.470703	-47.572762
2782.714844	-47.345547
2782.958984	-46.935631
2783.203125	-46.242321
2783.447266	-45.574009
2783.691406	-45.385357
2783.935547	-46.203125
2784.179688	-47.535667
2784.423828	-48.100334
2784.667969	-48.199528
2784.912109	-48.225937
2785.156250	-47.898827
2785.400391	-47.579346
2785.644531	-47.445084
2785.888672	-47.094288
2786.132813	-46.541538
2786.376953	-45.973717
2786.621094	-45.614780
2786.865234	-45.245914
2787.109375	-44.764961
2787.353516	-44.959293
2787.597656	-45.489208
2787.841797	-45.404819
2788.085938	-45.299206
2788.330078	-45.627193
2788.574219	-45.710308
2788.818359	-45.244633
2789.062500	-44.754429
2789.306641	-44.407398
2789.550781	-43.783272
2789.794922	-43.620869
2790.039063	-44.116894
2790.283203	-44.700607
2790.527344	-45.173569
2790.771484	-45.305527
2791.015625	-45.054169
2791.259766	-45.208954
2791.503906	-45.523117
2791.748047	-45.640697
2791.992188	-45.538219
2792.236328	-45.267319
2792.480469	-44.742298
2792.724609	-44.378670
2792.968750	-44.726334
2793.212891	-45.194424
2793.457031	-44.986668
2793.701172	-44.756813
2793.945313	-44.714649
2794.189453	-44.360653
2794.433594	-43.799061
2794.677734	-43.222618
2794.921875	-42.822155
2795.166016	-42.754772
2795.410156	-43.009762
2795.654297	-43.438061
2795.898438	-44.211124
2796.142578	-45.021027
2796.386719	-45.337959
2796.630859	-45.227394
2796.875000	-45.413425
2797.119141	-45.681080
2797.363281	-45.401794
2797.607422	-44.562485
2797.851563	-43.890999
2798.095703	-43.863182
2798.339844	-44.071564
2798.583984	-44.313431
2798.828125	-45.124367
2799.072266	-46.359955
2799.316406	-47.165539
2799.560547	-46.943386
2799.804688	-46.047565
2800.048828	-45.456562
2800.292969	-45.323887
2800.537109	-44.567101
2800.781250	-43.809040
2801.025391	-44.099522
2801.269531	-45.154243
2801.513672	-45.791298
2801.757813	-45.985226
2802.001953	-46.660789
2802.246094	-47.618240
2802.490234	-48.053280
2802.734375	-48.081150
2802.978516	-47.950249
2803.222656	-47.725731
2803.466797	-47.129250
2803.710938	-46.159801
2803.955078	-45.882778
2804.199219	-46.298195
2804.443359	-47.277817
2804.687500	-48.437859
2804.931641	-49.363892
2805.175781	-49.147789
2805.419922	-48.575485
2805.664063	-48.608143
2805.908203	-48.421154
2806.152344	-48.049706
2806.396484	-47.704838
2806.640625	-47.605888
2806.884766	-47.473167
2807.128906	-47.063545
2807.373047	-47.016964
2807.617188	-46.965790
2807.861328	-47.239948
2808.105469	-47.629700
2808.349609	-47.795128
2808.593750	-48.114082
2808.837891	-48.180202
2809.082031	-47.684319
2809.326172	-47.217602
2809.570313	-47.610027
2809.814453	-48.577969
2810.058594	-48.364807
2810.302734	-48.042152
2810.546875	-48.602661
2810.791016	-49.458687
2811.035156	-48.919174
2811.279297	-47.920216
2811.523438	-47.787369
2811.767578	-48.063744
2812.011719	-48.536304
2812.255859	-48.529713
2812.500000	-47.858559
2812.744141	-47.218422
2812.988281	-47.616699
